asset,window_size,end_date,edge_prob_pe_to_fr,mean_effect_pe_to_fr,is_robust,n_obs,pe_position
WMT,200,2004-09-14,0.075,0.010004301547711779,False,199,2
WMT,200,2004-11-11,0.03,-0.006181767315007088,False,199,4
WMT,200,2005-01-12,0.06,0.011275424073392744,False,199,1
WMT,200,2005-03-15,0.015,0.003327572047192983,False,199,1
WMT,200,2005-05-13,0.03,0.005292424312321904,False,199,5
WMT,200,2005-07-14,0.06,0.011648963541918802,False,199,2
WMT,200,2005-09-13,0.005,-0.0007391376332434704,False,199,4
WMT,200,2005-11-10,0.03,-0.006448758918322852,False,199,2
WMT,200,2006-01-12,0.02,-0.003859462312865957,False,199,5
WMT,200,2006-03-15,0.025,0.003027350732144611,False,199,1
WMT,200,2006-05-15,0.03,0.0031214298806144293,False,200,1
WMT,200,2006-07-14,0.0,0.0,False,199,1
WMT,200,2006-09-13,0.04,-0.008568416790402324,False,199,1
WMT,200,2006-11-10,0.225,-0.04477280515385965,False,199,5
WMT,200,2007-01-16,0.005,-0.000768884806396111,False,199,5
WMT,200,2007-03-16,0.005,-0.0010081341528025488,False,199,4
WMT,200,2007-05-16,0.005,-0.0009742483496135884,False,199,4
WMT,200,2007-07-17,0.0,0.0,False,199,2
WMT,200,2007-09-14,0.005,0.0004954840784807975,False,199,5
WMT,200,2007-11-13,0.02,0.0034357117898446087,False,199,5
WMT,200,2008-01-15,0.035,0.009661840189060949,False,199,5
WMT,200,2008-03-17,0.0,0.0,False,199,3
WMT,200,2008-05-15,0.0,0.0,False,199,2
WMT,200,2008-07-16,0.0,0.0,False,199,4
WMT,200,2008-09-15,0.005,-0.0007498552627754659,False,199,2
WMT,200,2008-11-12,0.09,0.013693812880657028,False,199,5
WMT,200,2009-01-14,0.135,0.03196782387804454,False,199,5
WMT,200,2009-03-17,0.01,0.002077216267697496,False,199,5
WMT,200,2009-05-15,0.005,0.0010160836980048105,False,199,5
WMT,200,2009-07-16,0.0,0.0,False,199,5
WMT,200,2009-09-15,0.0,0.0,False,199,1
WMT,200,2009-11-12,0.005,-0.0010592129254422774,False,199,1
WMT,200,2010-01-14,0.01,-0.0022667873430254363,False,199,1
WMT,200,2010-03-17,0.015,-0.003301203892258068,False,199,2
WMT,200,2010-05-17,0.015,-0.0033100195545920563,False,199,4
WMT,200,2010-07-16,0.0,0.0,False,199,5
WMT,200,2010-09-15,0.075,-0.012640910089341907,False,199,1
WMT,200,2010-11-12,0.01,-0.0017613132338274778,False,199,4
WMT,200,2011-01-13,0.005,-0.000943156600848598,False,199,1
WMT,200,2011-03-16,0.0,0.0,False,199,2
WMT,200,2011-05-16,0.045,0.008521441126945634,False,199,2
WMT,200,2011-07-15,0.015,0.002673701043395243,False,199,5
WMT,200,2011-09-14,0.045,0.006612404448996328,False,199,5
WMT,200,2011-11-11,0.025,0.004351029249619321,False,199,5
WMT,200,2012-01-13,0.01,0.0012558421652213608,False,199,5
WMT,200,2012-03-15,0.01,0.0015897095389820993,False,199,5
WMT,200,2012-05-15,0.0,0.0,False,199,2
WMT,200,2012-07-16,0.015,0.002507805617938087,False,199,2
WMT,200,2012-09-13,0.095,0.017778024234421284,False,199,2
WMT,200,2012-11-14,0.055,0.009785517273513494,False,199,2
WMT,200,2013-01-16,0.01,0.0015717596136183539,False,199,1
WMT,200,2013-03-19,0.02,-0.004542637017468546,False,199,2
WMT,200,2013-05-17,0.05,0.005938803314271891,False,199,3
WMT,200,2013-07-18,0.13,0.017001326367977375,False,199,4
WMT,200,2013-09-17,0.05,-0.008390091426464274,False,199,2
WMT,200,2013-11-14,0.005,-0.0010379063746465314,False,199,1
WMT,200,2014-01-16,0.0,0.0,False,199,5
WMT,200,2014-03-19,0.0,0.0,False,199,2
WMT,200,2014-05-19,0.005,-0.0010585921068810575,False,199,4
WMT,200,2014-07-18,0.005,-0.0007168464065321014,False,199,1
WMT,200,2014-09-17,0.0,0.0,False,199,1
WMT,200,2014-11-14,0.0,0.0,False,199,1
WMT,200,2015-01-16,0.02,0.004811255035428011,False,199,2
WMT,200,2015-03-19,0.01,-0.0014845357726456264,False,199,1
WMT,200,2015-05-19,0.0,0.0,False,199,1
WMT,200,2015-07-20,0.0,0.0,False,199,5
WMT,200,2015-09-17,0.005,0.0010096592974667147,False,199,1
WMT,200,2015-11-16,0.0,0.0,False,199,5
WMT,200,2016-01-19,0.0,0.0,False,199,5
WMT,200,2016-03-18,0.09,-0.022267354411187545,False,199,5
WMT,200,2016-05-18,0.185,-0.040132144103841735,False,199,5
WMT,200,2016-07-19,0.035,-0.008069403471887343,False,199,4
WMT,200,2016-09-16,0.015,-0.003906599162202665,False,199,4
WMT,200,2016-11-15,0.0,0.0,False,199,4
WMT,200,2017-01-18,0.0,0.0,False,199,4
WMT,200,2017-03-20,0.0,0.0,False,199,3
WMT,200,2017-05-18,0.0,0.0,False,199,5
WMT,200,2017-07-19,0.0,0.0,False,199,4
WMT,200,2017-09-18,0.01,-0.004441567255586659,False,199,5
WMT,200,2017-11-15,0.015,-0.002682166668699497,False,199,1
WMT,200,2018-01-18,0.03,-0.00592603278089438,False,199,1
WMT,200,2018-03-20,0.01,-0.0013579476529986913,False,199,5
WMT,200,2018-05-18,0.0,0.0,False,199,5
WMT,200,2018-07-19,0.095,0.015258965092169658,False,199,3
WMT,200,2018-09-18,0.045,0.00729401852867925,False,199,1
WMT,200,2018-11-15,0.035,0.0049802870364087405,False,199,1
WMT,200,2019-01-18,0.01,0.0017248377592193093,False,199,4
WMT,200,2019-03-21,0.0,0.0,False,199,4
WMT,200,2019-05-21,0.0,0.0,False,199,4
WMT,200,2019-07-22,0.015,0.0028906196268588475,False,199,3
WMT,200,2019-09-19,0.025,0.0024516466571351545,False,200,1
WMT,200,2019-11-18,0.0,0.0,False,199,5
WMT,200,2020-01-21,0.005,0.00048447649498217055,False,199,2
WMT,200,2020-03-20,0.01,-0.001953503374842776,False,199,2
WMT,200,2020-05-20,0.01,-0.0014259400716670346,False,199,2
WMT,200,2020-07-21,0.015,-0.0015109511130709677,False,199,2
WMT,200,2020-09-18,0.005,-0.0005630294980233099,False,199,2
WMT,200,2020-11-17,0.0,0.0,False,199,5
WMT,200,2021-01-20,0.005,0.0009489734307168675,False,199,2
WMT,200,2021-03-22,0.03,0.004459851325890829,False,199,2
WMT,200,2021-05-20,0.07,0.01169791485112085,False,199,3
WMT,200,2021-07-21,0.05,0.009116480423825653,False,199,3
WMT,200,2021-09-20,0.01,0.0015137707361827773,False,199,4
WMT,200,2021-11-17,0.005,0.0007813109667346488,False,199,3
WMT,200,2022-01-19,0.045,0.014806073754420423,False,199,4
WMT,200,2022-03-21,0.03,0.007654314074724944,False,199,5
WMT,200,2022-05-19,0.045,0.006021338403896734,False,199,1
WMT,200,2022-07-21,0.02,0.001426285769040912,False,199,3
WMT,200,2022-09-20,0.015,-0.0028533715879330377,False,199,2
WMT,200,2022-11-17,0.025,-0.004870326699702569,False,199,5
WMT,200,2023-01-20,0.06,-0.008736090430537868,False,199,4
WMT,200,2023-03-22,0.0,0.0,False,199,4
WMT,200,2023-05-22,0.0,0.0,False,199,1
WMT,200,2023-07-24,0.01,-0.0011594425574815662,False,199,1
WMT,200,2023-09-21,0.0,0.0,False,199,2
WMT,200,2023-11-20,0.005,0.0009709526464724141,False,199,4
WMT,200,2024-01-23,0.055,0.004683929003393126,False,199,1
WMT,200,2024-03-22,0.0,0.0,False,199,3
WMT,200,2024-05-22,0.04,-0.003946008042252228,False,199,1
WMT,200,2024-07-24,0.02,-0.0030904340371611765,False,199,5
WMT,200,2024-09-23,0.0,0.0,False,199,5
WMT,200,2024-11-20,0.03,-0.0053395922184829815,False,199,5
WMT,200,2025-01-24,0.075,-0.015080212256422863,False,199,5
WMT,200,2025-03-26,0.035,-0.00640408605427501,False,199,3
WMT,200,2025-05-27,0.07,-0.014647803757564491,False,199,5
WMT,200,2025-07-28,0.14,-0.03190712140795135,False,199,1
WMT,200,2025-09-25,0.02,-0.0027284246165119167,False,199,1
WMT,200,2025-11-24,0.015,-0.003240459748587084,False,199,1
MSFT,200,1999-05-10,0.005,-0.002331346708660218,False,199,1
MSFT,200,1999-07-09,0.005,-0.0010851515876380015,False,199,3
MSFT,200,1999-09-08,0.005,0.0010804346837788067,False,200,3
MSFT,200,1999-11-05,0.02,0.00345706210939689,False,199,5
MSFT,200,2000-01-06,0.01,-0.0003531007531608925,False,199,5
MSFT,200,2000-03-08,0.015,0.0005831469485975695,False,200,4
MSFT,200,2000-05-08,0.005,-0.0006665429477058163,False,199,2
MSFT,200,2000-07-07,0.0,0.0,False,199,1
MSFT,200,2000-09-06,0.0,0.0,False,199,3
MSFT,200,2000-11-03,0.0,0.0,False,199,4
MSFT,200,2001-01-05,0.01,-0.0021805702222749386,False,199,4
MSFT,200,2001-03-08,0.01,-0.0030755223810205404,False,199,2
MSFT,200,2001-05-08,0.0,0.0,False,199,4
MSFT,200,2001-07-09,0.0,0.0,False,199,5
MSFT,200,2001-09-06,0.01,-0.0017528948074152068,False,199,2
MSFT,200,2001-11-09,0.23,-0.048628545499060365,False,199,3
MSFT,200,2002-01-11,0.13,-0.02461745122852334,False,199,3
MSFT,200,2002-03-14,0.075,-0.016445153290565492,False,199,5
MSFT,200,2002-05-14,0.07,-0.014357538745232792,False,199,5
MSFT,200,2002-07-15,0.015,-0.00281562893423015,False,199,5
MSFT,200,2002-09-12,0.005,-0.0017655409580134267,False,199,5
MSFT,200,2002-11-11,0.005,-0.0008505884348329487,False,199,5
MSFT,200,2003-01-13,0.0,0.0,False,199,4
MSFT,200,2003-03-14,0.0,0.0,False,199,2
MSFT,200,2003-05-14,0.0,0.0,False,199,5
MSFT,200,2003-07-15,0.0,0.0,False,199,2
MSFT,200,2003-09-12,0.0,0.0,False,199,3
MSFT,200,2003-11-11,0.0,0.0,False,199,2
MSFT,200,2004-01-13,0.005,-0.0006115415331542855,False,199,2
MSFT,200,2004-03-15,0.01,-0.0014002042151347483,False,199,1
MSFT,200,2004-05-13,0.02,-0.0025895875241286727,False,199,1
MSFT,200,2004-07-15,0.03,-0.003770337248182284,False,199,4
MSFT,200,2004-09-14,0.145,0.024344178125926205,False,199,2
MSFT,200,2004-11-11,0.155,0.03080451377553837,False,199,5
MSFT,200,2005-01-12,0.04,0.006654000487243196,False,199,1
MSFT,200,2005-03-15,0.015,0.002826398461202219,False,199,5
MSFT,200,2005-05-13,0.0,0.0,False,199,5
MSFT,200,2005-07-14,0.005,0.0007946281981874809,False,199,5
MSFT,200,2005-09-13,0.035,0.006320675759193135,False,199,5
MSFT,200,2005-11-10,0.07,0.010115678956337743,False,199,2
MSFT,200,2006-01-12,0.075,0.012390690522649857,False,199,2
MSFT,200,2006-03-15,0.005,0.0011255333699866765,False,199,3
MSFT,200,2006-05-15,0.0,0.0,False,199,1
MSFT,200,2006-07-14,0.0,0.0,False,199,3
MSFT,200,2006-09-13,0.07,0.01433600047774747,False,199,3
MSFT,200,2006-11-10,0.0,0.0,False,199,4
MSFT,200,2007-01-16,0.0,0.0,False,199,5
MSFT,200,2007-03-16,0.0,0.0,False,199,5
MSFT,200,2007-05-16,0.005,0.000801826645999274,False,199,4
MSFT,200,2007-07-17,0.005,0.0009020865533540308,False,199,2
MSFT,200,2007-09-14,0.015,0.002163555153245795,False,199,1
MSFT,200,2007-11-13,0.02,0.0024139599687182135,False,199,3
MSFT,200,2008-01-15,0.0,0.0,False,199,5
MSFT,200,2008-03-17,0.0,0.0,False,199,4
MSFT,200,2008-05-15,0.035,-0.007587613860332694,False,199,5
MSFT,200,2008-07-16,0.185,-0.037002169040398214,False,199,5
MSFT,200,2008-09-15,0.035,0.009445157984439982,False,199,2
MSFT,200,2008-11-12,0.265,-0.06173206008169253,False,199,4
MSFT,200,2009-01-14,0.12,-0.03427666436034529,False,199,3
MSFT,200,2009-03-17,0.205,-0.05990793608447888,False,199,4
MSFT,200,2009-05-15,0.34,-0.10917050953889444,False,199,4
MSFT,200,2009-07-16,0.15,-0.04548916324098255,False,199,3
MSFT,200,2009-09-15,0.0,0.0,False,199,5
MSFT,200,2009-11-12,0.005,0.0007194405516437009,False,199,5
MSFT,200,2010-01-14,0.0,0.0,False,199,5
MSFT,200,2010-03-17,0.005,-0.0007426799212438036,False,199,2
MSFT,200,2010-05-17,0.0,0.0,False,199,5
MSFT,200,2010-07-16,0.03,-0.0050040432820417525,False,199,5
MSFT,200,2010-09-15,0.045,0.00478575461336553,False,199,5
MSFT,200,2010-11-12,0.04,0.00812788083214326,False,199,2
MSFT,200,2011-01-13,0.06,0.004571690247036479,False,199,1
MSFT,200,2011-03-16,0.01,-0.001654179297777439,False,199,1
MSFT,200,2011-05-16,0.38,-0.07338425249589037,False,199,2
MSFT,200,2011-07-15,0.235,-0.04943689633090423,False,199,3
MSFT,200,2011-09-14,0.125,-0.025873789990198296,False,199,5
MSFT,200,2011-11-11,0.01,0.00010481526674207334,False,199,5
MSFT,200,2012-01-13,0.005,-0.0008411456336602967,False,199,4
MSFT,200,2012-03-15,0.025,-0.003681889490952227,False,199,5
MSFT,200,2012-05-15,0.005,-0.0005406586142352415,False,199,5
MSFT,200,2012-07-16,0.02,-0.002694951937842134,False,199,4
MSFT,200,2012-09-13,0.01,-0.0015407895482085008,False,199,3
MSFT,200,2012-11-14,0.02,0.006544346132970244,False,199,5
MSFT,200,2013-01-16,0.04,-0.006705550521749381,False,199,1
MSFT,200,2013-03-19,0.19,0.04344216232138125,False,199,3
MSFT,200,2013-05-17,0.015,0.002682989997307902,False,199,2
MSFT,200,2013-07-18,0.015,0.0018944922741091082,False,199,5
MSFT,200,2013-09-17,0.005,0.0007104636605376989,False,199,4
MSFT,200,2013-11-14,0.0,0.0,False,199,5
MSFT,200,2014-01-16,0.23,-0.04427750671151493,False,199,2
MSFT,200,2014-03-19,0.0,0.0,False,199,1
MSFT,200,2014-05-19,0.005,-0.0008016208063110362,False,199,5
MSFT,200,2014-07-18,0.005,0.0010278218606182196,False,199,3
MSFT,200,2014-09-17,0.015,-0.002480665201524937,False,199,4
MSFT,200,2014-11-14,0.02,-0.003630389453185899,False,199,5
MSFT,200,2015-01-16,0.0,0.0,False,199,1
MSFT,200,2015-03-19,0.015,-0.0019929315652678164,False,199,1
MSFT,200,2015-05-19,0.01,-0.0013610665905779184,False,199,3
MSFT,200,2015-07-20,0.0,0.0,False,199,1
MSFT,200,2015-09-17,0.0,0.0,False,199,1
MSFT,200,2015-11-16,0.0,0.0,False,199,2
MSFT,200,2016-01-19,0.0,0.0,False,199,1
MSFT,200,2016-03-18,0.03,0.02300349885115256,False,199,3
MSFT,200,2016-05-18,0.0,0.0,False,199,4
MSFT,200,2016-07-19,0.0,0.0,False,199,5
MSFT,200,2016-09-16,0.005,0.0008311519734935394,False,199,5
MSFT,200,2016-11-15,0.035,0.006142272957331332,False,199,5
MSFT,200,2017-01-18,0.005,0.0009437052466163046,False,199,5
MSFT,200,2017-03-20,0.0,0.0,False,199,4
MSFT,200,2017-05-18,0.0,0.0,False,199,2
MSFT,200,2017-07-19,0.065,-0.010012598623473918,False,199,1
MSFT,200,2017-09-18,0.015,-0.002719517684705926,False,199,4
MSFT,200,2017-11-15,0.005,0.0008565942382065128,False,199,3
MSFT,200,2018-01-18,0.01,-0.002095290578600673,False,199,4
MSFT,200,2018-03-20,0.0,0.0,False,199,4
MSFT,200,2018-05-18,0.0,0.0,False,199,5
MSFT,200,2018-07-19,0.005,0.0012008607734428885,False,199,5
MSFT,200,2018-09-18,0.075,0.01225929595864849,False,199,3
MSFT,200,2018-11-15,0.095,0.017182156391756895,False,199,2
MSFT,200,2019-01-18,0.015,0.002838310477663642,False,199,2
MSFT,200,2019-03-21,0.005,-0.0007009016280680632,False,199,2
MSFT,200,2019-05-21,0.005,0.0008592971213999312,False,199,2
MSFT,200,2019-07-22,0.005,0.0008202695557396749,False,199,2
MSFT,200,2019-09-19,0.0,0.0,False,199,1
MSFT,200,2019-11-18,0.03,-0.005293171196401562,False,199,2
MSFT,200,2020-01-21,0.03,0.0007248885711704728,False,199,3
MSFT,200,2020-03-20,0.11,0.014747575301152345,False,199,4
MSFT,200,2020-05-20,0.065,0.008074014994180883,False,199,2
MSFT,200,2020-07-21,0.065,0.005752035676816055,False,199,2
MSFT,200,2020-09-18,0.02,0.0016975569212121955,False,199,2
MSFT,200,2020-11-17,0.03,0.0032631870739802753,False,199,2
MSFT,200,2021-01-20,0.03,-0.003266382288383538,False,199,3
MSFT,200,2021-03-22,0.005,-0.0012997043240766098,False,199,1
MSFT,200,2021-05-20,0.06,-0.013422678250131968,False,199,5
MSFT,200,2021-07-21,0.255,-0.0562369367842716,False,199,2
MSFT,200,2021-09-20,0.05,-0.009413787176813153,False,199,2
MSFT,200,2021-11-17,0.035,-0.007971546596941966,False,199,2
MSFT,200,2022-01-19,0.025,0.0006431143304549033,False,199,1
MSFT,200,2022-03-21,0.005,0.0006434663613274713,False,199,5
MSFT,200,2022-05-19,0.01,-0.0015379233017199694,False,199,4
MSFT,200,2022-07-21,0.0,0.0,False,199,4
MSFT,200,2022-09-20,0.0,0.0,False,199,3
MSFT,200,2022-11-17,0.0,0.0,False,199,4
MSFT,200,2023-01-20,0.02,0.0038144494068123413,False,199,5
MSFT,200,2023-03-22,0.0,0.0,False,199,5
MSFT,200,2023-05-22,0.005,0.0009566899488513329,False,199,2
MSFT,200,2023-07-24,0.02,-0.004102464630353708,False,199,4
MSFT,200,2023-09-21,0.185,-0.039768121902397896,False,199,3
MSFT,200,2023-11-20,0.105,-0.025431233179787113,False,199,4
MSFT,200,2024-01-23,0.225,-0.05766332110778558,False,199,5
MSFT,200,2024-03-22,0.07,-0.011743138179622413,False,199,2
MSFT,200,2024-05-22,0.0,0.0,False,199,2
MSFT,200,2024-07-24,0.0,0.0,False,199,1
MSFT,200,2024-09-23,0.0,0.0,False,199,1
MSFT,200,2024-11-20,0.0,0.0,False,199,3
MSFT,200,2025-01-24,0.0,0.0,False,199,2
MSFT,200,2025-03-26,0.045,0.009432888116413159,False,199,4
MSFT,200,2025-05-27,0.0,0.0,False,199,3
MSFT,200,2025-07-28,0.02,-0.003483690568462975,False,199,3
MSFT,200,2025-09-25,0.045,-0.009403658175120693,False,199,5
MSFT,200,2025-11-24,0.105,-0.020802138187535114,False,199,1
INTC,200,1999-05-10,0.05,0.009642202182533942,False,199,2
INTC,200,1999-07-09,0.015,0.0035679489515373763,False,199,2
INTC,200,1999-09-08,0.005,-0.0011973689648598156,False,199,2
INTC,200,1999-11-05,0.0,0.0,False,199,1
INTC,200,2000-01-06,0.005,0.0029207856696615514,False,199,2
INTC,200,2000-03-08,0.0,0.0,False,199,2
INTC,200,2000-05-08,0.0,0.0,False,199,4
INTC,200,2000-07-07,0.115,-0.016185628661791258,False,199,4
INTC,200,2000-09-06,0.155,-0.02182153260250529,False,199,3
INTC,200,2000-11-03,0.135,-0.02051646606939482,False,199,5
INTC,200,2001-01-05,0.05,-0.006463882984184975,False,199,5
INTC,200,2001-03-08,0.035,0.00987142147139646,False,199,5
INTC,200,2001-05-08,0.025,0.005838450340972249,False,199,3
INTC,200,2001-07-09,0.09,0.021067435213749004,False,199,4
INTC,200,2001-09-06,0.005,0.000798050764743485,False,199,5
INTC,200,2001-11-09,0.005,0.0012337347576834587,False,199,4
INTC,200,2002-01-11,0.005,0.0006161641830713104,False,199,1
INTC,200,2002-03-14,0.05,-0.009052190283184885,False,199,3
INTC,200,2002-05-14,0.095,-0.016138304188212427,False,199,4
INTC,200,2002-07-15,0.045,-0.006940866071969657,False,199,5
INTC,200,2002-09-12,0.01,-0.0010774184178676297,False,199,5
INTC,200,2002-11-11,0.0,0.0,False,199,5
INTC,200,2003-01-13,0.01,-0.0023243455940829684,False,199,3
INTC,200,2003-03-14,0.01,-0.0013282537151466465,False,199,5
INTC,200,2003-05-14,0.015,-0.0018800686336307995,False,199,2
INTC,200,2003-07-15,0.005,-0.0005641216871985178,False,199,3
INTC,200,2003-09-12,0.0,0.0,False,199,5
INTC,200,2003-11-11,0.015,0.0030016150589063794,False,199,4
INTC,200,2004-01-13,0.055,0.011223432506493183,False,199,3
INTC,200,2004-03-15,0.01,0.0005004866282399,False,199,2
INTC,200,2004-05-13,0.03,-0.0009836856637150371,False,199,2
INTC,200,2004-07-15,0.045,-0.0072962337904467845,False,199,1
INTC,200,2004-09-14,0.19,-0.04194324339886279,False,199,3
INTC,200,2004-11-11,0.16,-0.04054703687419294,False,199,5
INTC,200,2005-01-12,0.005,-0.0009344090250699542,False,199,5
INTC,200,2005-03-15,0.0,0.0,False,199,1
INTC,200,2005-05-13,0.01,-0.0019422791845987997,False,199,5
INTC,200,2005-07-14,0.0,0.0,False,199,2
INTC,200,2005-09-13,0.065,0.017641243075299504,False,199,3
INTC,200,2005-11-10,0.01,0.0019835050362774966,False,199,3
INTC,200,2006-01-12,0.015,0.0033985526226045283,False,199,1
INTC,200,2006-03-15,0.0,0.0,False,199,5
INTC,200,2006-05-15,0.0,0.0,False,199,5
INTC,200,2006-07-14,0.0,0.0,False,199,5
INTC,200,2006-09-13,0.01,-0.003974129041098248,False,199,4
INTC,200,2006-11-10,0.0,0.0,False,199,2
INTC,200,2007-01-16,0.005,-0.0009872819808267946,False,199,2
INTC,200,2007-03-16,0.0,0.0,False,199,5
INTC,200,2007-05-16,0.0,0.0,False,199,5
INTC,200,2007-07-17,0.0,0.0,False,199,5
INTC,200,2007-09-14,0.01,0.0012519932235594083,False,199,4
INTC,200,2007-11-13,0.0,0.0,False,199,3
INTC,200,2008-01-15,0.0,0.0,False,199,4
INTC,200,2008-03-17,0.015,-0.003264514871136403,False,199,5
INTC,200,2008-05-15,0.015,-0.0024888636786764467,False,199,1
INTC,200,2008-07-16,0.19,-0.03065311159788992,False,199,2
INTC,200,2008-09-15,0.06,-0.01059864977224139,False,199,1
INTC,200,2008-11-12,0.1,-0.014411892349358886,False,199,1
INTC,200,2009-01-14,0.125,-0.023000386239062157,False,199,1
INTC,200,2009-03-17,0.11,-0.019388419873087388,False,199,1
INTC,200,2009-05-15,0.035,-0.006800347125291505,False,199,1
INTC,200,2009-07-16,0.085,-0.01497499444156718,False,199,4
INTC,200,2009-09-15,0.01,-0.0018557289562327335,False,199,3
INTC,200,2009-11-12,0.01,0.00029517515733041996,False,199,2
INTC,200,2010-01-14,0.005,0.0006956522098019901,False,199,3
INTC,200,2010-03-17,0.01,0.0016815547160326098,False,199,4
INTC,200,2010-05-17,0.005,-0.000809153037853606,False,199,1
INTC,200,2010-07-16,0.06,0.014767367767034547,False,199,3
INTC,200,2010-09-15,0.005,-0.0010464651988496133,False,199,2
INTC,200,2010-11-12,0.005,-0.0010376607391664695,False,199,3
INTC,200,2011-01-13,0.0,0.0,False,199,1
INTC,200,2011-03-16,0.065,0.013201753682829373,False,199,5
INTC,200,2011-05-16,0.0,0.0,False,199,5
INTC,200,2011-07-15,0.005,-0.001061077011605458,False,199,5
INTC,200,2011-09-14,0.025,0.0046058033441045525,False,199,5
INTC,200,2011-11-11,0.0,0.0,False,199,5
INTC,200,2012-01-13,0.01,-0.0012671979035275393,False,199,3
INTC,200,2012-03-15,0.025,0.004493676469434282,False,199,1
INTC,200,2012-05-15,0.0,0.0,False,199,2
INTC,200,2012-07-16,0.0,0.0,False,199,4
INTC,200,2012-09-13,0.005,0.001074999266446336,False,199,4
INTC,200,2012-11-14,0.075,0.02703087631978458,False,199,5
INTC,200,2013-01-16,0.035,0.014301147201717537,False,199,2
INTC,200,2013-03-19,0.145,0.0316468364006742,False,199,3
INTC,200,2013-05-17,0.045,0.014874403487497362,False,199,1
INTC,200,2013-07-18,0.175,-0.02942819851662677,False,199,2
INTC,200,2013-09-17,0.135,-0.022977463916156703,False,199,4
INTC,200,2013-11-14,0.23,-0.04480213955147461,False,199,1
INTC,200,2014-01-16,0.27,-0.05740386408935321,False,199,5
INTC,200,2014-03-19,0.16,-0.03362019526612827,False,199,3
INTC,200,2014-05-19,0.345,-0.0837337226158665,False,199,1
INTC,200,2014-07-18,0.005,-0.0009251709867399516,False,199,3
INTC,200,2014-09-17,0.0,0.0,False,199,4
INTC,200,2014-11-14,0.025,-0.006185975949827872,False,199,5
INTC,200,2015-01-16,0.055,-0.010838662714240157,False,199,5
INTC,200,2015-03-19,0.01,-0.0018239152468805713,False,199,3
INTC,200,2015-05-19,0.005,-0.0008679756397031718,False,199,4
INTC,200,2015-07-20,0.16,-0.03963123518211522,False,200,2
INTC,200,2015-09-17,0.005,-0.0008811377789842799,False,200,1
INTC,200,2015-11-16,0.0,0.0,False,199,5
INTC,200,2016-01-19,0.01,-0.0015392593184394032,False,199,4
INTC,200,2016-03-18,0.02,0.005305116644073861,False,199,1
INTC,200,2016-05-18,0.015,0.0026108048900833213,False,199,1
INTC,200,2016-07-19,0.0,0.0,False,199,2
INTC,200,2016-09-16,0.0,0.0,False,199,3
INTC,200,2016-11-15,0.015,0.0007915478852322409,False,199,4
INTC,200,2017-01-18,0.025,0.004916726708077043,False,199,2
INTC,200,2017-03-20,0.0,0.0,False,199,5
INTC,200,2017-05-18,0.0,0.0,False,199,4
INTC,200,2017-07-19,0.0,0.0,False,199,4
INTC,200,2017-09-18,0.0,0.0,False,199,4
INTC,200,2017-11-15,0.06,0.011358115916502294,False,199,1
INTC,200,2018-01-18,0.03,0.003991722960180568,False,199,2
INTC,200,2018-03-20,0.015,0.002468939473705309,False,199,5
INTC,200,2018-05-18,0.05,-0.004850021429029678,False,199,4
INTC,200,2018-07-19,0.0,0.0,False,199,5
INTC,200,2018-09-18,0.0,0.0,False,199,1
INTC,200,2018-11-15,0.0,0.0,False,199,4
INTC,200,2019-01-18,0.06,-0.014840589864757048,False,199,5
INTC,200,2019-03-21,0.03,-0.009005585775351623,False,199,5
INTC,200,2019-05-21,0.03,-0.005836247814995716,False,199,5
INTC,200,2019-07-22,0.05,-0.01126445044671777,False,199,2
INTC,200,2019-09-19,0.015,-0.0035598039716750744,False,199,4
INTC,200,2019-11-18,0.06,-0.012202706924381874,False,199,5
INTC,200,2020-01-21,0.02,-0.0036565198972286876,False,199,5
INTC,200,2020-03-20,0.01,-0.0015343101334883654,False,199,5
INTC,200,2020-05-20,0.095,-0.016261786707553346,False,199,4
INTC,200,2020-07-21,0.02,-0.0035287574620683003,False,199,4
INTC,200,2020-09-18,0.055,-0.00917652543648166,False,199,3
INTC,200,2020-11-17,0.075,-0.010727982339955222,False,199,4
INTC,200,2021-01-20,0.02,-0.0036357064004521864,False,199,3
INTC,200,2021-03-22,0.13,-0.025178413949878055,False,199,2
INTC,200,2021-05-20,0.04,-0.010119309187943517,False,199,1
INTC,200,2021-07-21,0.015,-0.0043004955527033515,False,199,2
INTC,200,2021-09-20,0.0,0.0,False,199,1
INTC,200,2021-11-17,0.0,0.0,False,199,1
INTC,200,2022-01-19,0.015,0.0010431504705019294,False,199,4
INTC,200,2022-03-21,0.0,0.0,False,199,1
INTC,200,2022-05-19,0.0,0.0,False,199,5
INTC,200,2022-07-21,0.0,0.0,False,199,1
INTC,200,2022-09-20,0.0,0.0,False,199,4
INTC,200,2022-11-17,0.005,0.0006938170857505713,False,199,5
INTC,200,2023-01-20,0.0,0.0,False,199,5
INTC,200,2023-03-22,0.0,0.0,False,199,2
INTC,200,2023-05-22,0.005,-0.0006605428329391808,False,199,3
INTC,200,2023-07-24,0.015,0.002934830504399412,False,199,3
INTC,200,2023-09-21,0.06,0.013010262941639856,False,199,1
INTC,200,2023-11-20,0.135,0.027589264429492298,False,199,3
INTC,200,2024-01-23,0.08,0.018075724563386544,False,199,3
INTC,200,2024-03-22,0.0,0.0,False,199,5
INTC,200,2024-05-22,0.015,-0.001366818267184468,False,199,5
